Timestamp,ID
"12/21/2021, 15:51:06",fc:b6:98:b0:22:74
"12/21/2021, 15:51:06",fc:b6:98:b0:22:74
"12/21/2021, 15:51:06",fc:b6:98:b0:22:74
"12/21/2021, 15:51:06",fc:b6:98:b0:22:74
"12/21/2021, 15:51:07",fc:b6:98:b0:22:74
"12/21/2021, 15:51:07",fc:b6:98:b0:22:74
"12/21/2021, 15:51:07",fc:b6:98:b0:22:74
"12/21/2021, 15:51:07",fc:b6:98:b0:22:74
"12/21/2021, 15:51:07",fc:b6:98:b0:53:74
"12/21/2021, 15:51:07",fc:b6:98:b0:22:74
"12/21/2021, 15:51:07",fc:b6:98:b0:22:74
"12/21/2021, 15:51:07",fc:b6:98:b0:22:74
"12/21/2021, 15:51:07",fc:b6:98:b0:22:74
"12/21/2021, 15:51:07",fc:b6:98:b0:22:74
"12/21/2021, 15:51:07",fc:b6:98:b0:22:74
"12/21/2021, 15:51:07",f0:72:ea:e2:85:d2
"12/21/2021, 15:51:07",f0:72:ea:e2:85:d2
"12/21/2021, 15:51:07",f0:72:ea:e2:85:d2
"12/21/2021, 15:51:07",f0:72:ea:e2:85:d2
"12/21/2021, 15:51:07",fc:b6:98:b0:22:74
"12/21/2021, 15:51:07",fc:b6:98:b0:53:74
"12/21/2021, 15:51:07",fc:b6:98:b0:22:74
"12/21/2021, 15:51:07",fc:b6:98:b0:22:74
"12/21/2021, 15:51:10",3c:37:86:3d:37:7c
"12/21/2021, 15:51:10",3c:37:86:3d:37:7c
"12/21/2021, 15:51:10",ee:13:4f:33:2c:19
"12/21/2021, 15:51:12",a8:5e:45:4a:8a:40
"12/21/2021, 15:51:12",f4:6b:ef:c7:37:1a
"12/21/2021, 15:51:12",f4:17:b8:cf:e7:7f
"12/21/2021, 15:51:12",a8:5e:45:4a:8a:40
"12/21/2021, 15:51:12",f4:17:b8:cf:e7:7f
"12/21/2021, 15:51:12",a8:5e:45:4a:8a:40
"12/21/2021, 15:51:12",f4:6b:ef:c7:37:1a
"12/21/2021, 15:51:12",f4:17:b8:cf:e7:7f
"12/21/2021, 15:51:12",a8:5e:45:4a:8a:40
"12/21/2021, 15:51:12",f4:6b:ef:c7:37:1a
"12/21/2021, 15:51:12",f4:17:b8:cf:e7:83
"12/21/2021, 15:51:12",f4:17:b8:cf:e7:7f
"12/21/2021, 15:51:12",a8:5e:45:4a:8a:40
"12/21/2021, 15:51:12",f4:6b:ef:c7:37:1a
"12/21/2021, 15:51:12",f4:17:b8:cf:e7:83
"12/21/2021, 15:51:12",f4:17:b8:cf:e7:7f
"12/21/2021, 15:51:12",a8:5e:45:4a:8a:40
"12/21/2021, 15:51:12",f4:6b:ef:c7:37:1a
"12/21/2021, 15:51:12",f4:17:b8:cf:e7:7f
"12/21/2021, 15:51:12",f4:6b:ef:c7:37:1a
"12/21/2021, 15:51:12",f4:17:b8:cf:e7:7f
"12/21/2021, 15:51:12",a8:5e:45:4a:8a:40
"12/21/2021, 15:51:12",f4:6b:ef:c7:37:1a
"12/21/2021, 15:51:12",f4:17:b8:cf:e7:7f
"12/21/2021, 15:51:12",a8:5e:45:4a:8a:40
"12/21/2021, 15:51:12",f4:6b:ef:c7:37:1a
"12/21/2021, 15:51:13",f4:17:b8:cf:e7:7f
"12/21/2021, 15:51:13",a8:5e:45:4a:8a:40
"12/21/2021, 15:51:13",f4:6b:ef:c7:37:1a
"12/21/2021, 15:51:13",a8:5e:45:4a:8a:40
"12/21/2021, 15:51:13",f4:17:b8:cf:e7:83
"12/21/2021, 15:51:13",f4:17:b8:cf:e7:7f
"12/21/2021, 15:51:13",f4:17:b8:cf:e7:7f
"12/21/2021, 15:51:13",f4:17:b8:cf:e7:7f
"12/21/2021, 15:51:13",f4:17:b8:cf:e7:7f
"12/21/2021, 15:51:13",f4:17:b8:cf:e7:7f
"12/21/2021, 15:51:13",f4:17:b8:cf:e7:7f
"12/21/2021, 15:51:13",f4:17:b8:cf:e7:7f
"12/21/2021, 15:51:13",f4:6b:ef:c7:37:1a
"12/21/2021, 15:51:13",f4:17:b8:cf:e7:7f
"12/21/2021, 15:51:13",a8:5e:45:4a:8a:40
"12/21/2021, 15:51:13",f4:6b:ef:c7:37:1a
"12/21/2021, 15:51:13",f4:17:b8:cf:e7:7f
"12/21/2021, 15:51:13",a8:5e:45:4a:8a:40
"12/21/2021, 15:51:13",f4:6b:ef:c7:37:1a
"12/21/2021, 15:51:13",f4:17:b8:cf:e7:7f
"12/21/2021, 15:51:13",f4:17:b8:cf:e7:7f
"12/21/2021, 15:51:13",f4:17:b8:cf:e7:7f
"12/21/2021, 15:51:13",f4:17:b8:cf:e7:7f
"12/21/2021, 15:51:13",f4:17:b8:cf:e7:7f
"12/21/2021, 15:51:13",f4:17:b8:cf:e7:7f
"12/21/2021, 15:51:13",f4:17:b8:cf:e7:7f
"12/21/2021, 15:51:13",d0:6e:de:8f:1e:fb
"12/21/2021, 15:51:13",f4:17:b8:cf:e7:83
"12/21/2021, 15:51:13",f4:6b:ef:c7:37:1a
"12/21/2021, 15:51:13",f4:17:b8:cf:e7:7f
"12/21/2021, 15:51:13",f4:6b:ef:c7:37:1a
"12/21/2021, 15:51:13",76:07:e3:78:84:22
"12/21/2021, 15:51:13",34:ea:e7:93:57:de
"12/21/2021, 15:51:13",34:ea:e7:93:57:de
"12/21/2021, 15:51:14",34:ea:e7:93:57:de
"12/21/2021, 15:51:14",34:ea:e7:93:57:de
"12/21/2021, 15:51:14",34:ea:e7:93:57:de
"12/21/2021, 15:51:15",34:ea:e7:93:57:de
"12/21/2021, 15:51:15",fa:8f:ca:61:42:fb
"12/21/2021, 15:51:15",e4:f4:c6:0a:cb:01
"12/21/2021, 15:51:15",e4:f4:c6:0a:cb:01
"12/21/2021, 15:51:15",e4:f4:c6:0a:cb:01
"12/21/2021, 15:51:15",fa:8f:ca:61:42:fb
"12/21/2021, 15:51:15",fa:8f:ca:61:42:fb
"12/21/2021, 15:51:15",34:ea:e7:93:57:de
"12/21/2021, 15:51:15",e4:f4:c6:0a:cb:01
"12/21/2021, 15:51:15",fa:8f:ca:61:42:fb
"12/21/2021, 15:51:15",fa:8f:ca:61:42:fb
